symbol,company name,marketCap,price,change,revenue,volume,industry,sector,revenueGrowth,netIncome,free_cash_flow,net_cash_debt
TW,Tradeweb Markets Inc.,16074926720.0,68.48,0.5,1206544000.0,638454.0,Capital Markets,Financials,8.255468204648754,314229000.0,599649000.0,1207869000.0
BSY,"Bentley Systems, Incorporated",15909564157.0,54.23,2.03,1137976000.0,968185.0,Software - Application,Technology,11.724221890162356,163849000.0,330162000.0,-1622262000.0
LKQ,LKQ Corporation,15574988300.0,58.27,0.97,12795000000.0,1055081.0,Auto Parts,Consumer Discretionary,-3.5504296698326554,1146000000.0,841000000.0,-3687000000.0
HBAN,Huntington Bancshares Incorporated,15562115628.0,10.78,-0.09,7181000000.0,11015654.0,Banks - Regional,Financials,16.59360285760676,2266000000.0,3142000000.0,-9398000000.0
RIVN,"Rivian Automotive, Inc.",15518956867.0,16.66,4.06,2224000000.0,40422801.0,Auto Manufacturers,Consumer Discretionary,1382.6666666666665,-6508000000.0,-6773000000.0,7936000000.0
NTRS,Northern Trust Corporation,15446475880.0,74.14,1.08,6762100000.0,1138692.0,Asset Management,Financials,1.69641917194292,1239500000.0,777000000.0,24647200000.0
CINF,Cincinnati Financial Corporation,15299968381.0,97.32,0.7,7583000000.0,659502.0,Insurance - Property & Casualty,Financials,-12.040366546804314,12000000.0,2089000000.0,60000000.0
ZBRA,Zebra Technologies Corporation,15214625649.0,295.83,2.48,5754000000.0,342367.0,Communication Equipment,Technology,0.7352941176470562,408000000.0,281000000.0,-2167000000.0
CHKP,Check Point Software Technologies Ltd.,15170122440.0,125.62,-1.81,2353400000.0,1133881.0,Software - Infrastructure,Technology,6.880421454198649,811600000.0,1064500000.0,1686400000.0
SEDG,"SolarEdge Technologies, Inc.",15159541535.0,269.05,5.94,3399088000.0,1159271.0,Solar,Technology,53.564742195010886,199034000.0,37727000.0,418921000.0
SSNC,"SS&C Technologies Holdings, Inc.",15096854285.0,60.6,0.23,5350700000.0,1322525.0,Software - Application,Technology,4.657121621092997,604100000.0,991200000.0,-6831400000.0
POOL,Pool Corporation,14625271248.0,374.64,1.08,5973851000.0,606141.0,Industrial Distribution,Industrials,5.778905594841466,670899000.0,746136000.0,-1618276000.0
AXON,"Axon Enterprise, Inc.",14416498956.0,195.12,-0.36,1276552000.0,509683.0,Aerospace & Defense,Industrials,38.03725826892217,137407000.0,88057000.0,383584000.0
NDSN,Nordson Corporation,14144051198.0,248.18,0.58,2606351000.0,222619.0,Specialty Industrial Machinery,Industrials,4.644405490240788,514884000.0,544838000.0,-945959000.0
INCY,Incyte Corporation,13887228000.0,62.25,0.65,3470073000.0,1449162.0,Biotechnology,Healthcare,11.406537339346801,324371000.0,560864000.0,3081581000.0
LCID,"Lucid Group, Inc.",13833672769.0,6.89,0.15,699938000.0,73348891.0,Auto Manufacturers,Consumer Discretionary,728.5937518497034,-2002702000.0,-3664413000.0,896218000.0
RPRX,Royalty Pharma plc,13777637506.0,30.74,0.52,2359137000.0,3886307.0,Biotechnology,Healthcare,3.5397204721558495,331826000.0,2705147000.0,-4533172000.0
AKAM,"Akamai Technologies, Inc.",13678393740.0,89.87,0.76,3628705000.0,1378642.0,Software - Infrastructure,Technology,3.024931845837875,501615000.0,736536000.0,-2475319000.0
WMG,Warner Music Group Corp.,13461787985.0,26.09,-1.32,5816000000.0,1203959.0,Entertainment,Communication Services,1.9277953031896278,428000000.0,643000000.0,-3673000000.0
EVRG,"Evergy, Inc.",13417963553.0,58.42,1.49,5932000000.0,1591177.0,Utilities - Regulated Electric,Utilities,14.105449439282891,772800000.0,-269800000.0,-12322000000.0
LSCC,Lattice Semiconductor Corporation,13219616280.0,96.07,3.22,694151000.0,2003644.0,Semiconductors,Technology,26.18036595252724,198727000.0,201634000.0,-3695000.0
LNT,Alliant Energy Corporation,13192842240.0,52.48,1.33,4213000000.0,1323099.0,Utilities - Regulated Electric,Utilities,9.827945776850889,656000000.0,-1079000000.0,-8893000000.0
TRMB,Trimble Inc.,13115726604.0,52.94,0.32,3598000000.0,1104119.0,Scientific & Technical Instruments,Technology,-4.468576587101403,468200000.0,411800000.0,-1148400000.0
SMCI,"Super Micro Computer, Inc.",13082758625.0,249.25,5.65,6574081000.0,2552965.0,Computer Hardware,Technology,42.00032227239188,587251000.0,608133000.0,175594000.0
NICE,NICE Ltd.,13065502800.0,206.5,0.78,2225725000.0,228857.0,Software - Application,Technology,11.645861319309493,284946000.0,393198000.0,870398000.0
GRAB,Grab Holdings Limited,12979120000.0,3.43,1.18,1730000000.0,10685106.0,Software - Application,Technology,152.18658892128278,-1504000000.0,-504000000.0,4092000000.0
TECH,Bio-Techne Corporation,12851581657.0,81.63,2.87,1123610000.0,1200288.0,Biotechnology,Healthcare,4.386012993323107,271302000.0,232734000.0,-316793000.0
STX,Seagate Technology Holdings plc,12812163340.0,61.87,-0.11,8410000000.0,1534743.0,Computer Hardware,Technology,-30.184293541424534,-161000000.0,581000000.0,-5192000000.0
GLPI,"Gaming and Leisure Properties, Inc.",12713771760.0,48.46,-0.21,1351933000.0,1851925.0,REIT - Specialty,Real Estate,9.933451186966069,748736000.0,282980000.0,-6556941000.0
XP,XP Inc.,12706264041.0,23.46,1.87,2523136105.8601136,3942424.0,Capital Markets,Financials,10.518060940397,676568998.1096408,440575047.2589792,-11284462570.888468
LEGN,Legend Biotech Corporation,12449630082.0,69.03,-1.67,,741569.0,Biotechnology,Healthcare,,,,536643000.0
MANH,"Manhattan Associates, Inc.",12398036712.0,199.88,2.42,809141000.0,452219.0,Software - Application,Technology,17.993755732782702,137158000.0,200460000.0,168551000.0
HTHT,H World Group Limited,12358914230.0,38.78,1.41,2279621542.94032,593678.0,Lodging,Consumer Discretionary,19.19476368064541,-29257641.92139738,506113537.11790395,-4805676855.895196
DKNG,DraftKings Inc.,12271779195.0,26.57,1.14,2592908000.0,7925541.0,Gambling,Consumer Discretionary,85.08159439924508,-1307442000.0,-571429000.0,202404000.0
FLEX,Flex Ltd.,12258726518.0,27.64,1.02,30346000000.0,3109405.0,Electronic Components,Technology,16.53162320955417,793000000.0,335000000.0,-1053000000.0
JKHY,"Jack Henry & Associates, Inc.",12194223280.0,167.33,0.51,2025740000.0,439115.0,Information Technology Services,Technology,6.031984314045702,349299000.0,213401000.0,-348449000.0
WDC,Western Digital Corporation,12135210107.0,37.93,0.88,14174000000.0,3254119.0,Computer Hardware,Technology,-26.11936408652593,-699000000.0,-1011000000.0,-4853000000.0
WYNN,"Wynn Resorts, Limited",12018206780.0,105.61,1.06,4227170000.0,1349421.0,Resorts & Casinos,Consumer Discretionary,6.2018693993140195,-228200000.0,-171863000.0,-9938683000.0
HST,"Host Hotels & Resorts, Inc.",11970186434.0,16.83,0.84,5214000000.0,7071685.0,REIT - Hotel & Motel,Real Estate,46.25525946704067,804000000.0,1210000000.0,-4215000000.0
VTRS,Viatris Inc.,11966319560.0,9.98,0.71,15800100000.0,7785612.0,Drug Manufacturers - Specialty & Generic,Healthcare,-10.469352946842935,1904100000.0,2409800000.0,-18276100000.0
ZI,ZoomInfo Technologies Inc.,11920427422.0,25.39,-2.65,1157000000.0,4054607.0,Software - Application,Technology,38.46337960746769,101500000.0,391900000.0,-694800000.0
GEN,Gen Digital Inc.,11886302198.0,18.55,0.65,3338000000.0,2657980.0,Software - Infrastructure,Technology,19.38483547925609,1349000000.0,751000000.0,-9069000000.0
DOX,Amdocs Limited,11886119400.0,98.85,0.86,4735818000.0,645799.0,Software - Infrastructure,Technology,7.5475091666428185,536672000.0,569902000.0,57674000.0
AAL,American Airlines Group Inc.,11712361789.0,17.94,1.93,52261000000.0,18610161.0,Airlines,Industrials,50.29189313547868,1772000000.0,1832000000.0,-30481000000.0
LBRDK,Liberty Broadband Corporation,11706795060.0,80.11,0.72,983000000.0,652305.0,Telecom Services,Communication Services,0.40858018386107364,1027000000.0,-283000000.0,-3595000000.0
Z,"Zillow Group, Inc.",11690023459.0,50.26,0.18,2396000000.0,2746534.0,Internet Content & Information,Communication Services,-18.2531559194814,-139000000.0,1092000000.0,1554000000.0
MTCH,"Match Group, Inc.",11653592515.0,41.85,-0.07,3177336000.0,2867593.0,Internet Content & Information,Communication Services,2.0242134980104742,302222000.0,362247000.0,-3258995000.0
CG,The Carlyle Group Inc.,11569574506.0,31.95,0.79,3715900000.0,1747454.0,Asset Management,Financials,-53.121727831253864,754100000.0,-161300000.0,-7600700000.0
CELH,"Celsius Holdings, Inc.",11456180748.0,149.19,0.24,780156000.0,843923.0,Beverages - Non-Alcoholic,Consumer Staples,96.20396101854763,-171041000.0,75451000.0,636002000.0
LECO,"Lincoln Electric Holdings, Inc.",11435705127.0,198.63,0.65,3875106000.0,370619.0,Tools & Accessories,Industrials,13.88638182428943,468125000.0,398305000.0,-961163000.0
OKTA,"Okta, Inc.",11259665237.0,69.35,0.26,1961057000.0,2126514.0,Software - Infrastructure,Technology,33.95252986009505,-691287000.0,177984000.0,405000000.0
OTEX,Open Text Corporation,11249579400.0,41.55,1.91,3896604000.0,284278.0,Software - Application,Technology,11.813394694909519,301309000.0,777900000.0,-8044311000.0
NWSA,News Corporation,11204524032.0,19.5,-0.15,10120000000.0,1497498.0,Entertainment,Communication Services,-0.8134862295403278,267000000.0,516000000.0,-2421000000.0
CHK,Chesapeake Energy Corporation,11202157920.0,83.68,-0.38,14178000000.0,1348616.0,Oil & Gas E&P,Energy,152.99785867237685,7022000000.0,3120000000.0,-1843000000.0
XM,Qualtrics International Inc.,10999950336.0,18.14,,1532751000.0,3206200.0,Software - Application,Technology,30.70630391551572,-1028117000.0,37191000.0,529299000.0
CHRW,"C.H. Robinson Worldwide, Inc.",10986019650.0,94.35,0.07,22492342000.0,915524.0,Integrated Freight & Logistics,Industrials,-10.4398217073975,785067000.0,1853004000.0,-2079873000.0
ERIE,Erie Indemnity Company,10981401689.0,210.01,0.86,2920479000.0,133941.0,Insurance Brokers,Financials,9.139657163357517,316191000.0,319977000.0,179846000.0
CZR,"Caesars Entertainment, Inc.",10968947880.0,50.97,2.41,11359000000.0,3301873.0,Resorts & Casinos,Consumer Discretionary,12.800397219463754,-355000000.0,399000000.0,-24500000000.0
FIVE,"Five Below, Inc.",10940202560.0,196.54,-0.16,3162959000.0,563243.0,Specialty Retail,Consumer Discretionary,9.440138789748676,266288000.0,119146000.0,-1094396000.0
AZPN,"Aspen Technology, Inc.",10870949946.0,167.61,1.51,962455000.0,235401.0,Software - Application,Technology,200.07326806759366,-77890000.0,178990000.0,216347000.0
BRKR,Bruker Corporation,10846060431.0,73.92,1.23,2621000000.0,609593.0,Medical Devices,Healthcare,6.6227320803840195,311500000.0,160800000.0,-631200000.0
IEP,Icahn Enterprises L.P.,10717788678.0,29.03,2.47,12649000000.0,757075.0,Conglomerates,Industrials,5.014528850145283,-761000000.0,-1035000000.0,-7656000000.0
SRPT,"Sarepta Therapeutics, Inc.",10667389582.0,114.52,2.03,975683000.0,1668325.0,Biotechnology,Healthcare,27.40935457164273,-1115218000.0,-468325000.0,593882000.0
HSIC,"Henry Schein, Inc.",10624343300.0,81.1,0.25,12528000000.0,940134.0,Medical Distribution,Healthcare,-1.003555906756226,478000000.0,428000000.0,-1533000000.0
APLS,"Apellis Pharmaceuticals, Inc.",10609232700.0,91.1,2.23,105887000.0,1177327.0,Biotechnology,Healthcare,30.815131448902953,-691015000.0,-581502000.0,654488000.0
REG,Regency Centers Corporation,10562546460.0,61.77,0.15,1238566000.0,1301262.0,REIT - Retail,Real Estate,3.655145113654723,384918000.0,510452000.0,-3886223000.0
APA,APA Corporation,10544828103.0,34.17,0.74,10334000000.0,5139450.0,Oil & Gas E&P,Energy,6.9329470198675525,2033000000.0,1073000000.0,-5644000000.0
PARA,Paramount Global,10468636110.0,15.91,-0.5,30091000000.0,8376746.0,Entertainment,Communication Services,5.575047365097197,-447000000.0,-933000000.0,-15142000000.0
CFLT,"Confluent, Inc.",10456421344.0,35.31,2.82,634107000.0,3834330.0,Software - Infrastructure,Technology,45.11287831111619,-492119000.0,-196235000.0,733889000.0
SWAV,"ShockWave Medical, Inc.",10453483742.0,285.41,-0.03,557168000.0,391804.0,Medical Devices,Healthcare,86.42050074110755,240600000.0,120729000.0,278572000.0
ETSY,"Etsy, Inc.",10436812720.0,84.61,-1.31,2627722000.0,3067311.0,Internet Retail,Consumer Discretionary,11.45116455036912,-705860000.0,649967000.0,-1344717000.0
CHDN,Churchill Downs Incorporated,10419310532.0,139.17,2.41,2005200000.0,529191.0,Gambling,Consumer Discretionary,22.49236408063531,553000000.0,367800000.0,-4185300000.0
UTHR,United Therapeutics Corporation,10343130875.0,220.75,0.44,1981300000.0,293132.0,Biotechnology,Healthcare,12.045467398065934,728300000.0,722000000.0,2063400000.0
DOCU,"DocuSign, Inc.",10339134799.0,51.09,-0.25,2588611000.0,3251186.0,Software - Application,Technology,16.24661457760301,-69542000.0,469106000.0,408277000.0
PCTY,Paylocity Holding Corporation,10299449685.0,184.53,3.43,1095092000.0,380854.0,Software - Application,Technology,38.41687153591899,118714000.0,205327000.0,169632000.0
ARCC,Ares Capital Corporation,10232676840.0,18.79,-0.05,2274000000.0,3622508.0,Asset Management,Financials,21.60427807486631,667000000.0,-968000000.0,-10895000000.0
LAMR,Lamar Advertising Company,10114269254.0,99.25,0.45,2052084000.0,600210.0,REIT - Specialty,Real Estate,9.86001451891636,422172000.0,607682000.0,-4561340000.0
QRVO,"Qorvo, Inc.",10074054486.0,102.03,0.68,3569399000.0,1067552.0,Semiconductors,Technology,-23.167913478961466,103152000.0,684278000.0,-1239316000.0
MKTX,MarketAxess Holdings Inc.,9847534548.0,261.42,-0.21,735412000.0,303492.0,Capital Markets,Financials,6.651932291485396,259083000.0,268530000.0,302922000.0
PAA,"Plains All American Pipeline, L.P.",9847299226.0,14.1,1.22,55988000000.0,2570453.0,Oil & Gas Midstream,Energy,18.14556120618709,1057000000.0,2593000000.0,-7777000000.0
CGNX,Cognex Corporation,9669107572.0,56.02,0.88,924807000.0,591331.0,Scientific & Technical Instruments,Technology,-14.407604782327821,173807000.0,200853000.0,341308000.0
WSC,WillScot Mobile Mini Holdings Corp.,9668777220.0,47.79,0.82,2261567000.0,5064174.0,Rental & Leasing Services,Industrials,29.183236551118252,499253000.0,378650000.0,-3095039000.0
LOGI,Logitech International S.A.,9429037200.0,59.4,1.5,4538818000.0,403688.0,Computer Hardware,Technology,-17.191491271552927,364575000.0,441657000.0,1149023000.0
DBX,"Dropbox, Inc.",9325618597.0,26.67,-0.19,2373600000.0,3775105.0,Software - Infrastructure,Technology,7.465930185176806,542500000.0,770800000.0,-1025300000.0
ESLT,Elbit Systems Ltd.,9266874496.0,208.96,-0.48,5552232000.0,7035.0,Aerospace & Defense,Industrials,0.7107502056938442,284753000.0,-41075000.0,-1179374000.0
NBIX,"Neurocrine Biosciences, Inc.",9201303640.0,94.3,-0.2,1598500000.0,1109021.0,Drug Manufacturers - Specialty & Generic,Healthcare,32.38095238095238,64000000.0,237300000.0,634700000.0
CASY,"Casey's General Stores, Inc.",9096211852.0,243.88,1.82,15094475000.0,427333.0,Specialty Retail,Consumer Discretionary,16.53630925203091,446691000.0,422486000.0,-1294505000.0
CAR,"Avis Budget Group, Inc.",9092079269.0,228.67,0.16,12119000000.0,554528.0,Rental & Leasing Services,Industrials,16.832160416465825,2547000000.0,-246000000.0,-20777000000.0
SAIA,"Saia, Inc.",9085096048.0,342.41,-1.27,2791376000.0,587305.0,Trucking,Industrials,13.201554354975942,354095000.0,48144000.0,21016000.0
TPG,TPG Inc.,9046138699.0,29.26,2.7,1535322000.0,801911.0,Asset Management,Financials,-68.55371701085787,-68873000.0,695983000.0,504865000.0
HOOD,"Robinhood Markets, Inc.",9011500980.0,9.98,0.1,1500000000.0,8507268.0,Software - Infrastructure,Technology,-5.778894472361806,-1147000000.0,-502000000.0,9962000000.0
ROKU,"Roku, Inc.",9004608088.0,63.96,1.52,3133825000.0,6248751.0,Entertainment,Communication Services,7.1722923292637075,-665303000.0,-444590000.0,1085117000.0
HAS,"Hasbro, Inc.",8977704412.0,64.77,1.47,5694600000.0,1272874.0,Leisure,Consumer Discretionary,-11.96685578246015,120200000.0,128800000.0,-3539700000.0
APP,AppLovin Corporation,8951698184.0,25.73,0.63,2907042000.0,2091404.0,Software - Application,Technology,3.282612959062736,-82129000.0,771539000.0,-2028047000.0
FFIV,"F5, Inc.",8844049680.0,146.26,0.34,2778074000.0,748509.0,Software - Infrastructure,Technology,4.6420193187074466,326203000.0,482685000.0,495338000.0
TTEK,"Tetra Tech, Inc.",8715798330.0,163.74,0.87,3845786000.0,431492.0,Engineering & Construction,Industrials,12.948574113777212,301132000.0,260019000.0,-1073193000.0
MASI,Masimo Corporation,8684916090.0,164.55,-0.65,2296600000.0,439844.0,Medical Instruments & Supplies,Healthcare,99.91295264623956,118200000.0,-34179000.0,-723400000.0
ALGM,"Allegro MicroSystems, Inc.",8676313899.0,45.14,3.82,973653000.0,2218010.0,Semiconductors,Technology,26.666571264281092,187357000.0,113431000.0,319914000.0
XRAY,DENTSPLY SIRONA Inc.,8503369560.0,40.02,1.29,3931000000.0,1218762.0,Medical Instruments & Supplies,Healthcare,-5.821753713464306,-1038000000.0,259000000.0,-1984000000.0
PSNY,Polestar Automotive Holding UK PLC,8409462271.0,3.82,-0.78,,2148754.0,Auto Manufacturers,Consumer Discretionary,,,,-881128000.0
MORN,"Morningstar, Inc.",8342974570.0,196.07,1.72,1893300000.0,286960.0,Financial Data & Stock Exchanges,Financials,7.360362914658358,16800000.0,166700000.0,-952500000.0
MNDY,monday.com Ltd.,8266073550.0,171.22,1.25,572788000.0,749620.0,Software - Application,Technology,60.1420283777172,-84856000.0,63011000.0,860882000.0
KRTX,"Karuna Therapeutics, Inc.",8119731400.0,216.85,0.04,11291000.0,330872.0,Biotechnology,Healthcare,-69.45406341305053,-315692000.0,-280461000.0,1469956000.0
JAZZ,Jazz Pharmaceuticals plc,7951373815.0,123.97,0.24,3738465000.0,626823.0,Biotechnology,Healthcare,13.27384317796325,-156287000.0,1363130000.0,-4624846000.0
SEIC,SEI Investments Company,7947703720.0,59.62,0.61,1878713000.0,546789.0,Asset Management,Financials,-8.089415899486607,392174000.0,341763000.0,838498000.0
MIDD,The Middleby Corporation,7911152016.0,147.83,0.23,4045573000.0,222291.0,Specialty Industrial Machinery,Industrials,16.005086869625316,449903000.0,361621000.0,-2576140000.0
RGEN,Repligen Corporation,7876492800.0,141.46,2.2,777796000.0,696849.0,Medical Instruments & Supplies,Healthcare,5.9527555622758355,167824000.0,45559000.0,197322000.0
SOFI,"SoFi Technologies, Inc.",7847072640.0,8.34,-4.25,1715349000.0,98384634.0,Credit Services,Financials,53.26125414569991,-244472000.0,-8562547000.0,-3278454000.0
IRDM,Iridium Communications Inc.,7822398880.0,62.12,0.73,758088000.0,623547.0,Telecom Services,Communication Services,19.16175194597789,15673000.0,267297000.0,-1357509000.0
GTLB,GitLab Inc.,7809607847.0,51.11,3.25,463807000.0,1791087.0,Software - Application,Technology,59.86178609588806,-198681000.0,-64665000.0,937639000.0
LBTYK,Liberty Global plc,7759892486.0,17.77,0.34,7210800000.0,2394320.0,Telecom Services,Communication Services,-16.779576903989756,-286500000.0,1181300000.0,-12861700000.0
